"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TUFT1",-2.4639525956045,8.23189691742199,-61.6304016099855,4.8832229634473e-11,1.08971833330973e-08,16.3831434530241
"ZNF627",-2.03589482889974,8.06532335435874,-61.3573004092439,5.04098760148243e-11,1.11256258228762e-08,16.351726744945
"MCTP1",-1.90428846622394,8.2558631419567,-61.1818130055776,5.14542592085329e-11,1.12326884993932e-08,16.3314460689546
"GPCPD1",-2.57208027014891,7.75323541310249,-61.0671355878821,5.21500569137292e-11,1.12621692801649e-08,16.3181534589848
"TRAF1",-3.82214393356285,6.59238673166179,-60.8767229518583,5.33291827150334e-11,1.13043050183137e-08,16.2960126627082
"SETX",-2.3405413698826,9.52100500499856,-60.727185535378,5.42765043399766e-11,1.13043050183137e-08,16.278563663329
"SGK1",-2.50635956725316,8.72496943280528,-60.5599686060197,5.53586064406736e-11,1.13043050183137e-08,16.2589877155728
"SLC3A2",-1.88589851129133,11.7033209717413,-60.5406856570563,5.54849642060498e-11,1.13043050183137e-08,16.2567259169342
"ETS1",-1.97244777211601,9.78489922254706,-60.4604136226248,5.60145154599748e-11,1.13043050183137e-08,16.247300672324
"TMEM40",-2.34994922062147,9.88453295849247,-60.4243233376254,5.62544760747042e-11,1.13043050183137e-08,16.2430579724482
"ENO3",-3.50190343825177,8.16771331289364,-60.4197259626936,5.62851275558341e-11,1.13043050183137e-08,16.2425172864757
"LAMB3",-1.92398683050176,11.2796842948928,-60.3138705726373,5.69961732730478e-11,1.13337737031276e-08,16.2300536207186
"PHLDA1",-1.90809607071717,11.0443943051448,-59.9730412218306,5.93560498278345e-11,1.1687322595512e-08,16.1897368269106
"WDR35",-2.30434392915852,8.41349708849019,-59.8864638570954,5.99731044035905e-11,1.16941730955506e-08,16.179449926517
"HIST2H4A /// HIST2H4B",-3.01802225193201,6.81433734467941,-59.3600031751584,6.38864586944929e-11,1.21071866867717e-08,16.1164951307509
"CCNL1",-1.85113718161594,10.1053247275458,-59.3090313728935,6.42805536547233e-11,1.21071866867717e-08,16.1103629349888
"ACAD11 /// NPHP3-ACAD11",-2.43741910788483,7.95828889790392,-59.2955952082752,6.43848977956697e-11,1.21071866867717e-08,16.1087453959369
"H2AFJ",-2.6042300088071,7.71340112157427,-59.2804766410012,6.45025381141491e-11,1.21071866867717e-08,16.1069247720581
"P2RX4",-2.49361481066646,8.89602607122119,-59.1413987731074,6.55962918299096e-11,1.21651957767913e-08,16.0901494465498
"PIR",2.53713219588034,6.30087603557567,58.9745961132786,6.69360537660892e-11,1.21651957767913e-08,16.0699652017754
"HDAC9",-2.688827045844,6.23507464859154,-58.9623675717794,6.70354936943334e-11,1.21651957767913e-08,16.0684826758167
"ADAMTS6",-2.38831099170796,7.79697412901714,-58.9010179640599,6.75369228141958e-11,1.21651957767913e-08,16.0610391949333
"AMN1",-1.93781109104021,7.66120124067875,-58.8641673608512,6.78401676459182e-11,1.21651957767913e-08,16.0565635223569
"GADD45A",-2.41556579350523,12.8873861780891,-58.6113154214838,6.99632292324588e-11,1.24348804947319e-08,16.0257594521025
"VSIG10",2.13300836048327,7.01371774759664,58.4438663377043,7.14108627164126e-11,1.25192563043568e-08,16.0052689011764
"LSS",-2.10396223939499,8.6501754314976,-58.4126322341531,7.16846482274959e-11,1.25192563043568e-08,16.0014387736596
"FEN1",2.02597320965455,10.0275130657777,58.1863061052163,7.37046433490651e-11,1.27610694570916e-08,15.9736092724033
"ODC1",-2.2534326851387,12.2462336088873,-58.0678525108508,7.4787663448744e-11,1.28379096812357e-08,15.9589905745321
"TAF1D",-2.0867388899365,10.0295629743877,-57.9478691199382,7.59031912511631e-11,1.28615552325322e-08,15.9441454757674
"CCNA2",2.07751538195602,9.19547398512448,57.8692711659517,7.66442183045709e-11,1.28615552325322e-08,15.9344002565834
"BIRC3",-2.65480762501123,8.6209921233926,-57.8479582711922,7.68465757769301e-11,1.28615552325322e-08,15.9317548937157
"AEN",-2.00636722699403,10.0855165184538,-57.5873216538631,7.93710948125111e-11,1.31041021874548e-08,15.8993070587756
"THAP2",-2.39382192444477,5.42852496292241,-57.5640864050415,7.96007004017871e-11,1.31041021874548e-08,15.8964056132766
"ABCA13",-4.41768845506721,5.37178088550061,-57.4579019502388,8.0659668134438e-11,1.31704778440004e-08,15.8831277069455
"EGR4",-2.95692212384252,6.10349160496406,-57.0607076143674,8.47656479705695e-11,1.37293005954913e-08,15.8331913231627
"EPB41L4A-AS1",-2.11555630754577,10.9698947213562,-56.7706013243337,8.79152641196524e-11,1.40348680942204e-08,15.7964477844101
"LPAR6",-4.68646362409937,6.53978053000838,-56.7584688207407,8.80498595833388e-11,1.40348680942204e-08,15.7949061225411
"IL11",-3.11335722977668,7.98909893720545,-56.5289264364825,9.06411193839610e-11,1.42899154229718e-08,15.7656621555305
"NMU",1.88627006934021,8.74361643439572,56.491400482249,9.10729523073289e-11,1.42899154229718e-08,15.760867476944
"AKAP2 /// PALM2-AKAP2",-1.83411774120142,11.1647413328179,-56.0924680756979,9.58115653686338e-11,1.46772540899107e-08,15.7096539815484
"KLLN",-2.71460743890625,6.36638103488988,-56.0867617055998,9.58813553843082e-11,1.46772540899107e-08,15.7089181928673
"XDH",-1.94476627953268,9.15166542522678,-56.0811611491776,9.59499075924462e-11,1.46772540899107e-08,15.7081959591058
"SAT1",-2.79693369451029,9.75380799248424,-56.0392468602781,9.64647251477896e-11,1.46772540899107e-08,15.7027880005945
"FKBP15",-1.85375858051667,8.46407811039665,-55.8930211463782,9.82855576825361e-11,1.47709224685345e-08,15.68388262652
"PSAT1",1.72214378236899,9.67576145127702,55.8719411638033,9.85512652252351e-11,1.47709224685345e-08,15.6811522421611
"PLIN2",-2.43142416193346,9.35559917136424,-55.7329431721399,1.00323924757587e-10,1.48218791496396e-08,15.6631170354961
"TPP1",-2.03452231208326,8.62060804029437,-55.7295821517912,1.00367235827075e-10,1.48218791496396e-08,15.662680259356
"MAFF",-2.54539487566579,9.10421978335632,-55.4875842677837,1.03542410021544e-10,1.51791661523554e-08,15.6311472383382
"GBA",-1.88061954264314,9.41795409458442,-55.3563654409742,1.05311849596528e-10,1.51944205782331e-08,15.6139790014606
"ATAD2B",-1.82102472413331,7.43825782170467,-55.3306594631523,1.05662506639967e-10,1.51944205782331e-08,15.6106099206298
"SHISA3",1.79745052307572,6.53721058452807,55.3121297708356,1.05916096442573e-10,1.51944205782331e-08,15.6081801992075
"NOCT",-2.85231680812443,7.11363898691293,-55.2560119519955,1.06688341531213e-10,1.51966571015098e-08,15.600815665631
"IDH1",2.62114019646512,8.33924158015987,55.1557966638625,1.08083427669104e-10,1.52869546570864e-08,15.5876414447333
"IFRD1",-2.36375840885062,10.6365873409634,-54.7557046958673,1.13864037097436e-10,1.59919253221322e-08,15.5347547628417
"NEDD4L",-1.72827917042286,10.3969494958982,-54.6625938451456,1.15259342495412e-10,1.60754766297073e-08,15.5223795870893
"DUSP1",-2.51172364341815,9.47789087688259,-54.4415672551823,1.18650209778213e-10,1.63778123131105e-08,15.4929009552695
"SQSTM1",-1.7127743831753,11.9287459117028,-54.4154727052643,1.19057986343066e-10,1.63778123131105e-08,15.4894111372
"SP140",-2.61987981234334,6.43423502843612,-54.2878119831412,1.21076078358577e-10,1.65421221615895e-08,15.4723089230296
"EEF2K /// LOC101930123",1.75172257196765,7.58409445455163,54.1289215036629,1.23642514961366e-10,1.668308512652e-08,15.4509550076627
"XKR3",-3.96174717774444,5.94424083093364,-54.1211786656434,1.23769153746837e-10,1.668308512652e-08,15.4499124845515
"CD46",1.71737516898206,9.32443534950648,53.8551642450963,1.28211054037988e-10,1.71367753570305e-08,15.4139857242302
"STX3",-2.0109274466855,8.84862215297012,-53.7761826161508,1.29564650511123e-10,1.71367753570305e-08,15.4032776141666
"USP36",-2.00587476439714,7.77561780605272,-53.7157964946264,1.30610540534749e-10,1.71367753570305e-08,15.3950778486677
"JUN",-1.81015678885723,10.1295440873839,-53.698387908645,1.30913841520535e-10,1.71367753570305e-08,15.3927118950004
"MEX3D",1.6414005832037,8.83922088086213,53.6705061211991,1.31401284852753e-10,1.71367753570305e-08,15.3889206330483
"PARP1",1.76712834117003,8.73793019692665,52.9697007645908,1.44359373637365e-10,1.87052494202119e-08,15.2928428353767
"KIF20A",2.13501026223136,9.02501907991195,52.7107443587114,1.49511338802386e-10,1.91751553315085e-08,15.2569544035464
"DAGLB",-1.8793043836293,7.88924781927587,-52.691848042604,1.4989540863607e-10,1.91751553315085e-08,15.2543273282005
"PXMP2",1.74873362605291,8.82289313283108,52.6123075452479,1.51524448213896e-10,1.92608672020752e-08,15.2432567778973
"ABCC2",-2.34916563507265,6.89492457301924,-52.5172259773742,1.53498305282426e-10,1.93192480722583e-08,15.2299969101705
"FGF2",-1.93793834800363,9.42651161686399,-52.380713210046,1.5638369004364e-10,1.93192480722583e-08,15.2109088888748
"AFF4",-1.90153043324188,7.68708909006631,-52.3760970192641,1.56482334014206e-10,1.93192480722583e-08,15.2102623874442
"DPYSL2",2.08448805428774,7.17811831569322,52.3177436752075,1.57735424823189e-10,1.93192480722583e-08,15.2020840814735
"SKP2",3.05137443847856,6.46249960631386,52.3049809744847,1.58011014533579e-10,1.93192480722583e-08,15.2002939189844
"TSC22D1",-1.65118514302259,9.51472729903606,-52.1949184628411,1.60410530459099e-10,1.93192480722583e-08,15.1848343161312
"ALOXE3",-2.53245964816359,6.17794016087717,-52.1879157911021,1.60564597401463e-10,1.93192480722583e-08,15.1838493908662
"TP53BP2",-1.82359164856952,10.1667844921887,-52.155137261964,1.61288008039486e-10,1.93192480722583e-08,15.1792369963339
"KALRN",-2.42930195751396,5.35921694510068,-52.1390688404665,1.61643988074999e-10,1.93192480722583e-08,15.1769746831658
"KLRC3",-4.44512996220093,6.38939606878772,-52.1331185816058,1.61776037201706e-10,1.93192480722583e-08,15.1761367204096
"BCL6",-2.44178945043909,7.0517040117256,-52.0976877164028,1.62564873740871e-10,1.93192480722583e-08,15.1711447018816
"GINS1",2.00477813618449,8.47782530116122,51.9974387302834,1.64820671498819e-10,1.94721080375428e-08,15.1569982045481
"FAM20C",2.05290525755678,9.51496310605195,51.9244581009834,1.66485312683856e-10,1.94818341566167e-08,15.1466791868792
"GTF2H1",-1.73688851664471,9.96328495775685,-51.9088835436367,1.66843033008269e-10,1.94818341566167e-08,15.1444748022614
"NR1D2",-2.01632289696756,8.79196191493292,-51.8643218835821,1.67871382333269e-10,1.9488606027638e-08,15.1381633011907
"RTEL1-TNFRSF6B /// TNFRSF6B",1.78754786945118,10.2279084635469,51.631829391404,1.73355121251929e-10,2.00095646851939e-08,15.1051291668719
"UNG",1.77304364209308,9.85544421903606,51.4429844547697,1.77959833728504e-10,2.04196793062195e-08,15.0781663302121
"ABCA10",-1.77746791053191,6.30601156833811,-51.40343983418,1.78941623077805e-10,2.04196793062195e-08,15.0725053519238
"PTPRR",-1.87484795401109,5.2060647881855,-51.2874982320056,1.81855902210037e-10,2.06349940112225e-08,15.0558779787463
"CSRNP1",-3.1838669253642,8.91668568841153,-51.0018055573699,1.89270637318678e-10,2.12599189705245e-08,15.0147153251389
"EFTUD1",-1.68543520556813,8.6344627995824,-50.993907529027,1.89480456867352e-10,2.12599189705245e-08,15.0135734964225
"ZNF438",-2.63638761830949,7.73011840482858,-50.9488831979564,1.90681648724712e-10,2.12758346277061e-08,15.0070602645049
"JMJD1C",-2.22334952024942,10.0205560120295,-50.9054040772396,1.91849855425182e-10,2.12879143445268e-08,15.0007640908028
"KIAA0101",1.84781711023327,9.6119970280607,50.8139221794915,1.94334533137047e-10,2.14451360633212e-08,14.9874958639733
"DSCC1",1.65099602273095,7.93589447437691,50.6746050292248,1.98189179184808e-10,2.17023876894698e-08,14.9672353858762
"ETS2",-1.84786824700121,9.64438674716199,-50.6518540402982,1.98826893789208e-10,2.17023876894698e-08,14.9639205210338
"PLCB4",-1.9204982951889,9.95413830419995,-50.6081351514943,2.00058915273784e-10,2.17188284019387e-08,14.9575456476581
"PRIMPOL",-1.64667543275801,9.4733500698556,-50.2620294054386,2.10125238852446e-10,2.25759832282704e-08,14.9068475164329
"TMCC3",-2.11432871262055,7.17378420187417,-50.2594434176918,2.10202592296682e-10,2.25759832282704e-08,14.9064671674093
"TAGLN3",-4.83853327051322,8.68338607246893,-50.0761420159955,2.15769155947822e-10,2.29307384412816e-08,14.8794481234463
"ZNF222",-2.56622182299079,7.24833302891577,-50.0754929290962,2.15789163782226e-10,2.29307384412816e-08,14.8793522395536
"TYMS",2.06900503357769,10.7477919303449,50.0283891987896,2.17246774158144e-10,2.29641274325903e-08,14.8723901091826
"EPB41L3",-2.4604502381703,4.77093582196756,-49.8368970415542,2.23289048140663e-10,2.34792525804036e-08,14.8440070778324
"ISG20",-2.25302223358323,8.33337420305983,-49.7120398091961,2.27331821009052e-10,2.37402138250454e-08,14.8254314964236
"CKAP4",1.64427554942768,10.5893875379009,49.6875386934506,2.28134896844939e-10,2.37402138250454e-08,14.8217799144868
"GZF1",-1.67194830020287,8.17588334880035,-49.6436865058896,2.29580326308121e-10,2.37674807916098e-08,14.8152390126512
"UBE2J2",-1.70659750324526,10.3164098918295,-49.5441825760831,2.32898972143114e-10,2.39873997770374e-08,14.8003719980497
"CLCN4",-1.85387510903515,7.2361401654693,-49.4106453921676,2.37438920463987e-10,2.43302208091771e-08,14.7803648295781
"SMG1 /// SMG1P1 /// SMG1P2 /// SMG1P3 /// SMG1P5",-2.37702456395286,6.32176555437866,-49.3359419010822,2.40022591320259e-10,2.44701204267822e-08,14.7691446996298
"MLEC",1.56622626762049,8.77600363976736,49.2779943889057,2.42048810763396e-10,2.45520621988488e-08,14.7604275080454
"BHLHE41",-2.22003994194025,7.8775874687056,-49.1783866186836,2.45577443578018e-10,2.47848109387986e-08,14.7454151334371
"FAM26D",-1.71894115641104,4.38147457670165,-49.1167599609778,2.47789915782157e-10,2.48830633428443e-08,14.7361092215527
"USP53",-1.61816160836823,9.08315068775065,-48.8705205779241,2.56859730920779e-10,2.5665526546333e-08,14.698788980763
"CCNG1",1.86990359513254,9.54744970461096,48.8171010672188,2.58876915437758e-10,2.57390295527324e-08,14.6906636241619
"IER3",-1.66214149754143,12.0223797059187,-48.656946936482,2.6503351533822e-10,2.62213454288316e-08,14.6662409881938
"GBA /// GBAP1",-2.05645969710814,9.08915180371289,-48.4916642941865,2.71562773316877e-10,2.66790653989523e-08,14.6409376002036
"ZBTB10",-2.38906355042436,6.08999293408532,-48.4728714744833,2.72316690240252e-10,2.66790653989523e-08,14.6380542021793
"TMEM109",1.77015333830014,8.87851899788097,48.1860514284216,2.84124171141749e-10,2.77007274427712e-08,14.5938846415164
"CPOX",1.54404016460963,8.35817644101476,48.1398199148208,2.86081444150566e-10,2.77568102624153e-08,14.5867364263249
"ACYP1",1.64007286336021,8.42051309618701,48.0933764339451,2.88063170031987e-10,2.78147149371271e-08,14.5795473806296
"RYBP",-1.52219723414598,9.45003834741802,-47.956642306263,2.93988959284791e-10,2.81696499712343e-08,14.5583351068621
"IL6",-2.07440269546882,9.82163243940039,-47.9436052673095,2.94561173153106e-10,2.81696499712343e-08,14.5563089281877
"HPS5",-1.7405042217238,8.93282361360291,-47.9063893203804,2.96201625354278e-10,2.81696499712343e-08,14.5505214050888
"LY96",-2.02597354373632,8.62252090697257,-47.8804892761313,2.97349422122171e-10,2.81696499712343e-08,14.546490552077
"CENPA",1.51105777160453,9.61284426739602,47.7286710611726,3.0418022234383e-10,2.83174558825343e-08,14.5228118077959
"FAM111B",2.50896785934318,6.07736795155358,47.7138247606279,3.04857746687098e-10,2.83174558825343e-08,14.5204915652348
"HCFC2",-2.01462368087259,6.74313934756199,-47.7045316541739,3.05282720704237e-10,2.83174558825343e-08,14.5190387723326
"THAP9",-2.43328128057714,6.55017778423787,-47.6988509238948,3.05542832964272e-10,2.83174558825343e-08,14.5181505408443
"GINS2",2.31878612925165,8.33257401179375,47.6897654791621,3.05959366984164e-10,2.83174558825343e-08,14.5167296971731
"AMOTL2",-1.6724590628863,8.13307858253623,-47.65154072135,3.07718930359994e-10,2.83191861494191e-08,14.5107484025921
"HMGB3",1.72322297060971,8.71437295096869,47.6045646130721,3.09897144295749e-10,2.83191861494191e-08,14.5033900850705
"SDC1",1.737531702337,9.22618956307215,47.5978875495464,3.10208173315684e-10,2.83191861494191e-08,14.5023435081994
"PRKAB2",-1.65434137771692,7.00584249831189,-47.4554471377083,3.1692874490848e-10,2.88017959852575e-08,14.4799764118495
"TUBB",1.47726755942556,11.9408186968879,47.396661293726,3.19750587717287e-10,2.88600397975257e-08,14.4707226803937
"GADD45B",-1.79883318433022,8.58826745952058,-47.3823149207468,3.20443580703458e-10,2.88600397975257e-08,14.4684623352262
"CITED2",-2.60844798915242,7.90671801995661,-47.2628416592631,3.26281582410897e-10,2.89559867275481e-08,14.449607827683
"GRPR",-2.03239857372344,6.32815867783337,-47.2551822038954,3.26659970881756e-10,2.89559867275481e-08,14.4483971771085
"HIST1H2BG",-2.5654061379159,5.99327173740985,-47.2541245297227,3.26712260821811e-10,2.89559867275481e-08,14.4482299836642
"ELL2",-1.50676429316434,8.60394050672667,-47.2402701917907,3.27398081140322e-10,2.89559867275481e-08,14.4460395376839
"EPS8",-1.55684992457546,9.00577232341114,-47.2137064847636,3.28717634628609e-10,2.89559867275481e-08,14.441837588696
"TEX10",-1.73740403324909,10.5497623469207,-47.1775312038738,3.30524397276853e-10,2.89879999777656e-08,14.4361108367585
"KLF4",-1.59497323129646,8.40088751349063,-47.12708531188,3.33062817696177e-10,2.90836244809132e-08,14.4281164678921
"SDF2L1",1.84873665279372,9.2886127399971,47.0337721211864,3.37817059179885e-10,2.93710727989992e-08,14.413302589153
"DHCR24",1.57338472145582,8.40123245205577,46.8246181438205,3.48756803085159e-10,3.01915156601824e-08,14.3799745628707
"OAS2 /// OAS3",2.06807547937365,6.29017696874923,46.7604245730422,3.52194957462705e-10,3.03582983934806e-08,14.3697109804526
"RABGGTB",-1.5351283863193,11.4798022258629,-46.6898419191637,3.56019947266679e-10,3.05390193121447e-08,14.3584070685673
"ZNF764",-2.03292578682979,8.30254877037162,-46.6658169015695,3.57332679663116e-10,3.05390193121447e-08,14.35455492366
"TUBA1A",1.61045702967816,10.3239129837584,46.5779462594878,3.62181130536028e-10,3.06566239885454e-08,14.3404463086227
"USP32 /// USP32P1 /// USP32P2 /// USP32P3 /// USP6",-1.73434700855571,7.20603904796203,-46.5747292610549,3.62360051981797e-10,3.06566239885454e-08,14.3399292004853
"NGF",-3.20404092252306,7.55696580327178,-46.558073494234,3.63288015797341e-10,3.06566239885454e-08,14.3372512525595
"FGF1",-1.95553344881329,6.72109281204053,-46.5279581646546,3.64972749435632e-10,3.0669927613662e-08,14.3324064403769
"RIOK3",-1.69843801639465,10.3227573772087,-46.3415743887187,3.75599713201531e-10,3.14314359997481e-08,14.3023411847323
"MCM3",1.58131520621565,9.44813084507116,46.3122657652678,3.77302655717133e-10,3.14429316905514e-08,14.2976007727557
"GDAP1",-1.76009314158009,8.66219272991358,-46.2571772415971,3.80527363906476e-10,3.15806263499903e-08,14.2886813237387
"HIST1H2AE",-3.19111525960417,6.26841142285702,-46.0555583103083,3.92600127465139e-10,3.2448481316913e-08,14.255932300879
"C18orf25",-1.43734828067571,7.76399375317705,-45.9367831343215,3.99916260935518e-10,3.29176974779875e-08,14.236562266916
"ZNF804A",-1.65799785953052,8.71186479223742,-45.9001804763703,4.02202067240267e-10,3.29707196671572e-08,14.2305814346672
"HEY1",-2.2835801205195,7.10808112231596,-45.8130960980351,4.07700485373173e-10,3.32855957245317e-08,14.2163298745935
"TM4SF19 /// TM4SF19-TCTEX1D2",-1.48665930119625,9.83722846291151,-45.7568266188394,4.11298808892578e-10,3.3443422177322e-08,14.2071046731916
"GBP2",-2.54093656782718,6.24880895158043,-45.6642287541725,4.17299293188026e-10,3.3794512114469e-08,14.1918951389696
"RBKS",-1.76988740187058,5.86157667556566,-45.5709318483058,4.23446128787026e-10,3.40849045320734e-08,14.1765349211174
"FAM214A",-2.33633220953151,7.40126152098082,-45.5534153185577,4.24611663639075e-10,3.40849045320734e-08,14.1736470092386
"C6orf48",-1.46878537016473,12.3218630936326,-45.5204364592367,4.26815978786646e-10,3.40849045320734e-08,14.1682063968864
"SNHG11 /// SNORA60",-1.92959256438729,7.6190094396706,-45.5076584091138,4.2767356811803e-10,3.40849045320734e-08,14.1660971512093
"SRP19 /// ZRSR1",-1.67024421331055,7.29890743533886,-45.3730289595669,4.36829410902134e-10,3.46770035120887e-08,14.1438327796272
"RTN3",1.43999767726067,10.0304870858739,45.2924944473124,4.42413028988394e-10,3.4972547007502e-08,14.1304781291909
"LOC105369247 /// QPRT",2.17524339299628,8.96408139256686,45.2693166150203,4.44035027231279e-10,3.4972547007502e-08,14.1266296168942
"PMS2CL",-1.82623136769446,7.04884246210695,-45.199886644261,4.48934458220165e-10,3.52203111675539e-08,14.1150877457057
"SNAPC1",-1.90416541222626,10.271082207271,-45.1708606669818,4.51000950115635e-10,3.52447590744063e-08,14.1102565160164
"WDR66",-2.20534234867172,9.06267097372293,-45.0932740213919,4.5657809321572e-10,3.55423039695524e-08,14.0973251337902
"AP5Z1",-2.1771355725193,9.27127619160109,-45.0017588471003,4.63257700338588e-10,3.59230411335915e-08,14.0820395049891
"TIPARP",-1.87217904983822,9.02014971299358,-44.9275480435314,4.68756071950186e-10,3.60223232076309e-08,14.0696180603235
"STK17B",-1.67992404111496,7.49002794963674,-44.9178714664676,4.69478484724263e-10,3.60223232076309e-08,14.0679966602864
"PILRB /// STAG3L5P-PVRIG2P-PILRB",-1.6930685727216,9.144039106955,-44.9119821769157,4.69918775164275e-10,3.60223232076309e-08,14.067009659781
"SPATA4",-2.49486808580493,5.29498419270203,-44.7505027533542,4.82176388182567e-10,3.67508966463584e-08,14.0398891342722
"SNX7",1.49978445367943,8.46379538954226,44.7387468175064,4.83082887603994e-10,3.67508966463584e-08,14.0379103549525
"HIST1H2AC",-3.61254941310683,8.16947972496854,-44.6688218700968,4.88515076064487e-10,3.69059832301223e-08,14.0261281817981
"RNF6",-1.89968423593174,8.84251182359771,-44.6652217690731,4.88796631109964e-10,3.69059832301223e-08,14.0255210040026
"EPHA2",-1.46746932462852,10.0174250267605,-44.4752548461587,5.03919057430839e-10,3.77535535411272e-08,13.9934024997984
"PCID2",-1.62245035382429,10.1074657977549,-44.4634659472839,5.04874940811699e-10,3.77535535411272e-08,13.9914041448278
"GPX8",2.24414209008556,8.35681805110637,44.4537841658509,5.05661516757778e-10,3.77535535411272e-08,13.9897625186731
"SLC22A1",-5.31773206235302,7.56668406953285,-44.3855370554495,5.11245874265312e-10,3.78705331197833e-08,13.9781790771576
"RLF",-1.62147926466055,7.92466522565239,-44.3825685292343,5.11490364985652e-10,3.78705331197833e-08,13.9776747745175
"DHFR",1.5052158455421,8.47341281930325,44.3656645652872,5.12885132870994e-10,3.78705331197833e-08,13.9748023424322
"ARG2",-1.62459438791772,7.27874854001815,-44.3112405950946,5.17405237826273e-10,3.80643472399373e-08,13.965545784596
"TMEM19",1.66274416054527,7.34724743400152,44.2769995699913,5.20272326528613e-10,3.8135581773725e-08,13.9597153471941
"MRRF",-1.6846411878235,8.51990777197169,-44.2458890998892,5.22892983985399e-10,3.81883006922282e-08,13.9544135133124
"PHGDH",1.49982891105818,9.37798040345355,44.1399240645757,5.3193266112627e-10,3.86272395316171e-08,13.936323081483
"GCSH /// LOC729080",1.66733365428391,10.9073179695535,44.1304475487649,5.32749718694381e-10,3.86272395316171e-08,13.9347028348838
"KDELR3",1.99838937468968,8.66548856770134,44.0940423145062,5.35901869853699e-10,3.87160185400781e-08,13.9284747671407
"TFDP1",1.35157280659957,8.80176971733018,44.0034378058938,5.43839516471065e-10,3.89049382135931e-08,13.9129490552542
"KCTD18",-2.27190437137144,7.96011642698654,-43.9994225372227,5.44194371142052e-10,3.89049382135931e-08,13.912260169595
"FAM46B",-2.79093098365033,8.05231097832925,-43.9791802236653,5.45987333214205e-10,3.89049382135931e-08,13.9087861770148
"TMEM14A",1.41757011822342,9.58157223231412,43.9760486303281,5.46265314490802e-10,3.89049382135931e-08,13.9082485694722
"ZNF44",-1.54256423483769,7.71698496512628,-43.7899767538955,5.63075373040958e-10,3.99604444952459e-08,13.8762268303756
"MT1E",1.87865358483143,10.2145710533942,43.7615301721187,5.65696859107116e-10,4.00051257686877e-08,13.8713177352478
"PEBP1",1.39177109511743,10.7265676952391,43.666544319941,5.74551487989461e-10,4.00520535784842e-08,13.8548995006638
"REL",-1.70591879101905,7.16655465757807,-43.653201869643,5.75807877685065e-10,4.00520535784842e-08,13.8525900196593
"TMEM97",1.77472478226625,7.94062732672419,43.6267624109509,5.78306800544468e-10,4.00520535784842e-08,13.8480111734304
"CMTM7",1.72148527093631,8.88174205465907,43.6212753870543,5.78826952463952e-10,4.00520535784842e-08,13.847060523296
"PDIA4",1.66152108417378,10.4972695910895,43.615019671993,5.79420623973124e-10,4.00520535784842e-08,13.8459765285494
"BAZ2B",-1.39502160414861,7.75700498531533,-43.6149251590064,5.79429598634771e-10,4.00520535784842e-08,13.8459601499186
"ZSWIM6",-1.76467657650271,9.56071719663473,-43.5994522595915,5.80900994393506e-10,4.00520535784842e-08,13.8432782300649
"SNHG1",-1.87865252125173,10.6960997032986,-43.5650135427018,5.84191247974516e-10,4.00520535784842e-08,13.8373050824988
"SPC25",1.9625653828053,8.85745545889624,43.5637904701167,5.8430848926986e-10,4.00520535784842e-08,13.8370928508374
"THAP1",-1.68774904045813,8.09602957715245,-43.4890993742436,5.91519281511233e-10,4.04084124145293e-08,13.8241193726552
"TOP2A",1.35937740779426,10.3400510302279,43.4565926758586,5.94689142038609e-10,4.04872431481472e-08,13.8184652217915
"VPS11",-1.47938497167122,8.4756959286796,-43.4019062042634,6.00065595655522e-10,4.07152615646807e-08,13.8089423346224
"STC1",-1.59556227339679,7.09736849045728,-43.256209634259,6.14661940308858e-10,4.15652202328724e-08,13.7835047702126
"IL13RA2",-1.55562745111373,11.6488495656632,-43.2108319844976,6.19290297698698e-10,4.1628922336838e-08,13.775562330686
"UGT8",1.63380410422225,7.14421967769483,43.1934043584563,6.21078393081819e-10,4.1628922336838e-08,13.7725094663071
"GLB1",1.48743053537805,9.28844668614679,43.1861718619991,6.21822181888637e-10,4.1628922336838e-08,13.7712421124605
"UPP1",-1.82369937141513,8.41258746844642,-43.0789817391123,6.32965398940709e-10,4.22341430974259e-08,13.7524309150927
"SNHG8 /// SNORA24",-1.41727568011004,11.5774048074725,-43.0534949611363,6.35648298341757e-10,4.22727166354167e-08,13.7479503482848
"MAP4K5",-1.35522743212428,9.88206388164411,-43.0258818453102,6.38569658238978e-10,4.23268416372001e-08,13.7430925834992
"IRS2",-1.36325655572184,8.44666483983072,-42.9808534233505,6.43366350876213e-10,4.25045058914403e-08,13.7351635067843
"SLC44A1",1.91409724771966,9.24520974909305,42.9059996462487,6.51431316515595e-10,4.28962182324564e-08,13.7219616559737
"ATP6V1B2",-1.47712685079023,10.1938487402353,-42.8038507992604,6.62623603680464e-10,4.34906289422172e-08,13.7039037420375
"ZNF562",-2.16598786371563,7.71108830268998,-42.764149084431,6.67032639268733e-10,4.36374056256457e-08,13.6968721108604
"ZFP36",-1.63497146089381,9.64386014068433,-42.6937659814047,6.74931347481337e-10,4.3901044195363e-08,13.6843883091925
"TXNDC12",1.36920142966893,9.23666894921768,42.6862357422485,6.75782715286488e-10,4.3901044195363e-08,13.6830512997265
"ATF4",-1.51948836197427,12.9918230062945,-42.6700203601878,6.77620180270988e-10,4.3901044195363e-08,13.6801713208119
